
9083fa20-6239-4a4e-b48b-249efb1a9487,70,1.0142857,7227|10090|7460|7460|7460|7460|7460|7460|7460|7460|7460|7460|7460|7460|7460|7460|7460|7460|7460|7460|7460|7460|7460|7460|7460|7460|7460|7460|7460|7460|7460|7460|7460|7460|7460|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|10090|10090|10090|10090|10090|10090|9606|9606|9606|9606|9606|9606|9606|9606|8022|8022|8022|8022|9606|9606|35554
b45a62aa-57bd-4e56-9453-0d2fe312e08e,3,1.0,226900|315750
8fdc78db-8c49-4a69-aa31-ccbcffc510ef,39,1.0,1131323|67593|67593|67593|67593|67593|67593|67593|67593|67593|67593|67593|67593|67593|67593|67593|67593|67593
83a33af3-1859-4d8e-b54d-994d47508363,3,0.6666667,593117|187878
1a44d6df-73a1-49f4-87a4-3a8a529dbfe3,254,0.7480315,9606|10090|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|42156|42156|42156|10090,9606|4932|4932|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606
d7bde894-047d-4626-b782-f1292b811a5e,5,0.6,145943|884019|145943|145943|145953
c3785689-ff1c-4c6b-b679-05b401dee21d,27,1.0,9606|10090|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606
cb57393e-0d73-43bf-9391-e6c18c11cda6,30,1.0,10090|10116
04d0b427-59e1-49fb-850f-b59dc2dc3ae6,33,1.0,602|155864|155864|155864|155864|155864|155864|155864|155864|562|562|562|562|562|562|562|562|562|562|562|562|562|198215|198215
1415309b-5796-432a-82c0-1fd9e9a241e8,6,0.8333333,9606|10090|10090|9606|9606
da0dae23-e40f-4f31-81f2-90e31fe0f152,10,0.6,10090|9606|9606|9606|9606
109534a1-6e10-454e-842a-0acbbd7eda9a,5,0.8,155864|198215|198215
bfd8062d-f146-415a-a9bc-c24dc4ff03d4,7,1.0,9606|10090|10090|9606
898a2c72-144e-4d79-b399-5b0cf4364797,4,1.0,602|198215|198215|198215
44e9c8a3-3e7e-4ce4-9658-8d15c0c1bee2,4,1.0,10090|9606|9606
6c080f09-bae8-4f7d-8df1-d73227a489f1,12,1.0,602|155864|155864|155864|562|562|198215|198215|198215
34c55d33-9270-4304-a09e-f15a669be3f9,6,1.0,10116|10090|10090|10090|10090
88436cc7-cc1f-45ff-a4f8-637988acdf83,12,0.8333333,10116|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090
100b666a-d40c-4db9-aed2-af3bfef10223,25,0.92,10116|9606|10116|10116|10116|10116|10116|10116|10116|10116|10116|10116|10116|10116|10090|9606|9606|10090|10090|10090|10090|10090
815ce4d7-9943-4bbd-8b9b-8de40e04d123,59,0.84745765,9606|7955|7955|7955|7955|7955|7955|7955|7955|7955|7955|7955|7955|7955|7955|7955|7955|7955|9606|9606|9606|9606|9606|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|10360,9606|9606|9606|9606|9606
97e78095-5899-44d6-b688-6cc4bb7dd6fc,40,1.0,9606|10090,9606|9606|9606|9606|9606|9606
77869ccd-e810-41f7-9375-2a900b0933f1,29,1.0,511145|155864|155864|198215|198215|198215|198215|198215|198215|198215|198215|198215|198215|198215|198215|198215
d126e5d7-7e9e-4a37-9dc7-2e42aa38434c,10,1.0,9606|10090,9606
71ef7a94-c133-4ddb-8baa-dfb03d407bbe,60,1.0,602|511145|511145|511145|511145|511145|511145|511145|511145|511145|511145|511145|511145|511145|511145|511145|511145|511145|562|562|562|562|562|562|562|562|562|562|562|562|562|562|562|562|562
06bd99d8-51be-4acf-a5af-72ecdaf3c981,7,0.71428573,10090|9606|9606|9606|9606|9606|9606
a067044f-6f95-4ec0-94d7-8bc7b9d5a063,2,1.0,602|198215
2e8041c6-3d6d-4ec5-9f9b-0837052c6435,22,1.0,632|622|562|562
18d63390-b14e-423f-8cc2-5dea7cc95abc,52,1.0,602|155864|155864|155864|155864|155864|155864|155864|155864|155864|155864|155864|155864|155864|155864|562|562|562|562|562|562|562|562|198215|198215|198215|198215|198215|198215|544404
b31c3e9c-6d94-47d9-a398-3ba7bacaf729,2,1.0,174633|929793
96fb90a0-b670-4441-b18e-676290469a18,5,1.0,10090|9606
5d14ccfa-a000-437f-9a47-78bff0fed69b,136,0.99264705,9606|10116|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606,171101|9606,171101|9606,171101|9606|9606|9606|9606|9606|9606
b523a936-2ab3-4424-afff-91610d957719,2,0.5,602|511145
7bda5220-1e8d-43f2-ab38-a949d6c24f2e,179,0.99441344,9606|10090,9606|10090,9606
47b5cdf7-b2c2-4518-91ed-c87ddfecf246,2,1.0,1282|2,1282
3fa02c2c-878f-40bb-8dc2-ad6166b9a8a1,2,1.0,1282|2,1282
e69cf124-8ff1-4b89-a0cf-d25353da1eea,261,0.99233717,9606|10090,9606|10090,9606|10090,9606|10090,9606|9606|9606
2cafdd41-343a-41fe-bbb5-3bf649d8f27d,2,1.0,1282|2,1282
b2a3a536-a0a9-4510-8545-d77c6060aa5d,98,1.0,632|35554|35554|35554|35554|35554|35554|35554|35554|35554|35554|35554|35554|35554|35554|35554|35554|35554|35554|35554|35554|35554|35554|35554|35554|35554|35554|35554|35554|35554|35554|35554|35554|35554|35554|35554|35554|35554|35554|35554|35554|35554|35554|35554|35554|35554|35554|35554|35554|35554|35554|35554|35554|35554|35554|35554|35554|35554|35554|35554|35554|35554|35554|35554|35554|35554|35554|35554|35554|35554|35554|35554|35554|35554
0b5e609a-5029-4309-be7d-8d14bc23966c,5,0.8,7955|10090
96434926-c845-4030-8492-cd9509fd92ab,2,1.0,10090|9606
55f1b82d-913a-4f62-891f-87a687376c55,2,1.0,9606|10090,9606
cb3d6f9b-6db2-4336-9d51-06b37a6dd050,159,1.0,9606|10090|10116|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10116|10116|10116|10116|10116|10116|10116|10116|10116|10116|10116|10116|10116|10116|10116|10116|10116|10116|10116|10116|10116|10116|10116|9606|9606|9606|9606|9606|9606|90461,10116|90461,10116|90461,10116|90461,10116|90461,10116|90461,10116|90461,10116|90461,10116|90461,10116|90461,10116|90461,10116|90461,10116|90461,10116|90461,10116|90461,10116|90461,10116|90461,10116|90461,10116|90461,10116|90461,10116|90461,10116|90461,10116|90461,10116|90461,10116|90461,10116|90461,10116|90461,10116|90461,10116|90461,10116|90461,10116|90461,10116|90461,10116|90461,10116|90461,10116|90461,10116|90461,10116|90461,10116|90461,10116|90461,10116|90461,10116|90461,10116|90461,10116|90461,10116|90461,10116|90461,10116|90461,10116|10116|10116|10116|9606|9606|9606|9606|9606|9606|9606|10116|9606|9606|9606|9606|9606|9606|10090|10090|10090|10090|9606|9606|9606|9606|9606|9606|10090|10090|10090|10090,9606|10090,9606|10090,9606|10090,9606|10090,9606|10090,9606|10090,9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606
b2a0b6b7-7313-41eb-a2cf-3782bc380ad3,2,1.0,1282|2,1282
2135c140-8451-4bbe-897d-34890b366720,3,1.0,9606|10090
bf1ec23e-272f-4456-8357-8bed2c488b44,16,1.0,9606|90461,10116|90461,10116|90461,10116|9606|10090|9606|9606|9606|9606|10090,9606
55e0e363-8c7f-4f69-a1c5-558e099dfb27,2,1.0,9606|10090
4d911f82-6908-42e8-ac39-2544aab2c71f,38,1.0,9606|10090,9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606
3c729a7c-d04d-4094-865d-7d721de49741,15,1.0,9606|108061|108061|108061|108061|108061|90690|90690|90690|9606,90690|9606,90690|9606,90690|9606,90690|9606,90690
7dda191a-cd8f-431b-8176-e540aa08fe4f,6,1.0,1282|2,1282|2,1282|2,1282
5909fbaf-a377-4382-8c86-dc4241e41ea3,4,1.0,90690|9606,90690|9606,90690
7b203a73-bfa0-40ac-a16f-926f1e136913,8,1.0,1282|2,1282|2,1282|2,1282|2,1282
f3e86bbd-6488-482a-a85b-2298530de3ac,3,1.0,90690|9606,90690|9606,90690
d3962c10-362f-443b-a052-bbd578a7e786,2,1.0,9606|10090
ed0459c8-6f63-4521-8473-95b71e907eea,5,1.0,90690|9606,90690|9606,90690
69b24fe0-58f1-450d-9fb7-3660a61cf3d4,4,1.0,108061|9606,90690
f829d077-d2f5-4488-985e-ac9ff70db87a,36,1.0,243230|1299|1299|1299|1299|1299|1299|1299|1299|1299|1299|1299|1299
f81dd956-4f55-4adc-872c-645258343841,4,1.0,9606|10090,9606
d19e2668-140f-4b7e-9247-f1cc3d13c17e,15,1.0,90461,10116|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090
349fb812-ced4-402d-85df-adf8be8d387d,8,1.0,307796|4932|4932
072b00e8-3fad-465e-8142-493892e610b5,8,0.625,10090|9606|9606|9606|9606
59cd8424-8a5c-4e30-845c-b2cb63359f81,2,1.0,7460,7070,7227,7029,7091|7227
70c7be2a-c18d-4d34-a38a-c40e10c9cc33,5,1.0,10116|10090|10090
580d0c36-40c0-4859-9a67-d8d9834b6217,4,1.0,1282|2,1282|2,1282
4d1e9f41-5735-4f65-8133-0dac3e78fe41,2,1.0,1282|2,1282
3def378f-705b-405f-a04a-788172207c6b,2,1.0,7460,7070,7227,7029,7091|7227
c6241c5f-ae21-4e04-ab20-738ee078b8a3,25,1.0,9606|10090|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606
ce13ba20-9e1d-43de-b0bb-70382a3f45a3,3,1.0,9606|10090,9606|10090,9606
70ca9332-665a-474d-80d4-0458cf01cb20,16,1.0,90461,10116|10090|10090|10090
db5c1b17-b590-41ac-ab29-b6ecce7d79be,11,1.0,9606|10090|10090|10090|10090|10090|10090|10090|10090|10090
eace4ace-d2d1-4d4b-adfb-d88161068105,8,1.0,9606|10090|9606|9606|9606
e4755aae-c424-4dc3-9ac7-f7f4ccdbf10c,11,1.0,243230|1299|1299|1299|1299|1299
09e24025-f3ce-4d6a-b1c2-b443409ff6e1,5,1.0,9606|10090,9606|10090,9606
